,Temperature,Humidity,Light,CO2,HumidityRatio
8459,19.29,31.7,0,429.5,0.004385344
8460,686.29,1584.09,0,454.3333333,0.004874453
8461,20.5,18.79,0,435.5,0.002794763
8462,767.5,27.2225,476.75,1072.75,0.004589637
8463,19.5,30.42666667,317.25,428.75,0.004263736
8464,20.1,24.6,0,445,0.003574034
8465,19.29,27.6,0,432.5,0.003814675
8466,21.6,19.35666667,524,652,0.003081782
8467,20.5,33.59,0,676,0.005013811
8468,19.7,9502.39,0,450,0.002744454
8469,22.06666667,27.16666667,0,566.3333333,0.004460078
8470,1003.445,26.34,0,470,0.003675002
8471,22.89,25.945,534,987,0.004478198
8472,19.6,19.5,38.33333333,453,0.002742927
8473,23,17.39,308.75,455,0.003014576
8474,20,18.82333333,0,434.5,0.002714148
8475,21,35.7,433,761,0.005499661
8476,19.5,27.79,0,452,0.003891944
8477,20.29,18.79,0,432,0.002758593
8478,21.66666667,18.42666667,44,440.6666667,0.00294506
8479,20.6,35,0,964,0.005258651
8480,20,29.1975,405,655.5,0.004220155
8481,19.39,26.7,0,469.6666667,0.003712727
8482,19.745,19.39,0,443,0.002752165
8483,22,24.1,0,852,0.003937268
8484,19.39,26.84,0,461,0.003732311
8485,22,19.87,535.5,738,0.003242601
8486,19.89,18.89,0,433,0.002705218
8487,19.29,26.1,0,470,0.003606154
8488,22.5,17.34,151.75,443.75,0.002915665
8489,935.7,9761.39,0,446.5,0.002744454
8490,19.2,31.1,0,437,0.004277545
8491,19.445,27.445,0,447.5,0.003830123
8492,22.5,28.29,513.5,1104,0.004770995
8493,20.2,19.05,0,442,0.002781346
8494,20.79,31.945,438,1147,0.004853022
8495,21.7675,21.745,444,951,0.003500009
8496,19.7,19.39,0,439,0.002744454
8497,19.29,26.79,0,470.5,0.003702057
8498,19.65,19.55,6,457,0.002758584
8499,19.39,26.7,0,472,0.003712727
8500,19.445,6089.2,0,467,0.003795723
8501,590.5,27.55,0,446,0.003858124
8502,21.79,18.2,314,454.75,0.002930778
8503,19.39,27.125,17,420.5,0.003772183
8504,21.6,18.5,51,442.5,0.002944746
8505,,25.79,0,487.5,0.004087546
8506,21.7225,21.525,460,910.5,0.003454834
8507,22.245,38.695,419,1994.5,0.006442458
8508,20.5,34.0675,0,762.5,0.005085667
8509,20,18.89,0,438,0.002723803
8510,22.5,17.39,120,444.3333333,0.002924112
8511,22.125,38.45,433,1926,0.006354154
8512,22.5,27.315,469,1068,0.004605348
8513,19.79,19.29,0,439.5,0.002745599
8514,21.2,4117.39,0,463,0.003949949
8515,22.1,25.79333333,459,1015,0.004241746
8516,20.39,32.9,0,511,0.004876516
8517,19.7,19.445,0,449,0.002752273
8518,21.7,6047.516,441.4,872.75,0.003448608
8519,20.29,33.09,0,456,0.004874453
8520,21.5,24.39,457.3333333,782.3333333,0.003864276
8521,21.7,35.26,474,1428.666667,0.005671599
8522,409.5,27.79,0,454,0.003891944
8523,19.39,30.55,24,430,0.004251742
8524,19.5,30.7,0,435,0.004302304
8525,19.5,26.15,0,471,0.003660913
8526,20.55,1199,0,450.5,0.003134826
8527,19.89,18.79,0,441,0.002690836
8528,21.1,1928.2,0,1295,0.005612064
8529,19.5,27.5,0,452,0.003851079
8530,20.5,19,0,433,0.00282614
8531,19.7,19.5,0,456,0.002760093
8532,22.7,17.03333333,153.3333333,441.6666667,0.002899015
8533,20.29,33.09,0,451,0.004874453
8534,22.5,17.7,344,456.5,0.002976488
8535,20.05,24.2,0,440,0.003504665
8536,22,38.59,438,1940,0.006328616
8537,20.5,33.7,0,692.5,0.005030363
8538,19.2,31.175,14,434.5,0.004287932
8539,785.7,27.945,237,420,0.004217604
8540,21.29,25.7,0,469.5,0.004020769
8541,20.55,19,0,434,0.002834911
8542,20.29,33,0,490,0.004861092
8543,20.39,33,0,538,0.004891455
8544,21.39,33.545,475.25,1176.5,0.005291109
8545,21,19.6,0,470,0.00300743
8546,22.2,21.34,528.75,888.25,0.003526806
8547,20.1,33,0,446,0.004803862
8548,19.7,19.39,0,450,0.002744454
8549,19.39,31.1,0,439,0.00432882
8550,21.245,25.245,0,454,0.003938177
8551,19.7,19.5,0,452,0.002760093
8552,20.675,33.975,419,527.75,0.005127226
8553,20.29,20.7,0,440.5,0.003040374
8554,19.39,26.7,0,469,0.003712727
8555,19.53333333,26.89,0,470.6666667,0.003772996
8556,21.5,33.245,469,1254,0.005279143
8557,20.39,2885.2,0,472.3333333,0.002836609
8558,21.5,18.7,37,442,0.002958482
8559,21.6,34.345,474,1276.25,0.005489139
8560,20.29,32.9,0,457.3333333,0.004846247
8561,20.15,21.2,0,448.5,0.003087203
8562,21.025,23.7225,405,578.75,0.003649329
8563,19.89,18.76,0,437.6666667,0.002686521
8564,21.5,26.05,0,504,0.004129028
8565,21.2,20.1225,0,544.5,0.00312636
8566,19.5,27,24,426.75,0.003780633
8567,21.7,1075.5,479,831,0.003284903
8568,20.79,35.79,0,1161,0.005442258
8569,19.5,26.5,0,470,0.003710204
8570,20.1,33.09,0,444,0.004817065
8571,22.6,17.5,336.3333333,455,0.00296071
8572,893.2,32.9,454,1110.75,0.00512792
8573,20.5,33.29,0,622,0.004968673
8574,418.39,26.89,0,466,0.003739306
8575,19.5,27.2,0,455,0.00380881
8576,21.1,25.39,0,451,0.003925619
8577,20.55,21.1,0,435,0.00314983
8578,21.79,19.1,546.5,654.5,0.003076423
8579,901.1,27.2,0,585.5,0.004474738
8580,21.89,27.1,0,549.5,0.004401023
8581,19.29,27.7,0,432,0.003828582
8582,298.65,28.745,0,441,0.004064514
8583,19.2675,30.575,26.5,428.25,0.004222691
8584,22.39,26.29,438,1044.5,0.004401559
8585,20.37333333,30.71166667,433,863.4,0.004545068
8586,22.29,25.2,433,966.3333333,0.004192075
8587,20.7,22.4175,426,460.25,0.003378833
8588,20.29,33,0,478.5,0.004861092
8589,19.29,26.7,0,471,0.003689546
8590,19.2675,30.55,6,438.75,0.004219215
8591,19.5,26.55,0,462.5,0.003717246
8592,20.865,24.175,0,447.25,0.003682724
8593,20,24.945,0,439,0.003601947
8594,20.39,1401.7,0,430,0.002762411
8595,252.39,27.2,14,422.5,0.003782676
8596,21.5,20,68.75,719.25,0.003165199
8597,22.29,26.1,112.75,898.5,0.004342837
8598,21.29,25.2,0,456,0.003942048
8599,19.35666667,30.6,31,432,0.004249861
8600,20.7225,28.1,97.75,431.5,0.004247079
8601,19.39,27.7,0,434,0.003852641
8602,20.7,26.2225,72,421.5,0.003955981
8603,20.29,32.9,0,469,0.004846247
8604,632.2,27,449.5,1136.5,0.00446894
8605,20.15,23.5,0,441,0.003423979
8606,19.29,31.39,0,436.5,0.004342159
8607,410.1666667,33,0,448,0.004823874
8608,19.39,27.6,0,441,0.003838647
8609,21.2,21.6,0,616,0.003357152
8610,21.79,21.7,441,910,0.003497558
8611,19.65,29.2,0,435,0.004129278
8612,19.82333333,6480.6,0,440.6666667,0.003800294
8613,19.29,30.6,24,429,0.004232135
8614,19.5,3171,0,471,0.003780633
8615,302.7,5234.29,514,803,0.003251077
8616,20.2,33,0,444,0.004833908
8617,20.7,20.6,0,463,0.003103527
8618,22.7,17.6,358,455.5,0.002995924
8619,19.2,31.6,0,429.5,0.004346797
8620,19.29,27.5,0,426,0.00380077
8621,22.32333333,26.1,91.66666667,912.3333333,0.004351717
8622,20.6,19.34,0,436,0.00289483
8623,21.2,25.1,0,442,0.00390455
8624,21,24,0,440,0.003686568
8625,20.1,33.09,0,444,0.004817065
8626,20.2,32.9,0,445,0.004819147
8627,20.79,19.6,0,547,0.002968643
8628,20.89,9221.95,0,1204,0.005500849
8629,20.5,33.59,0,678,0.005013811
8630,20.39,33,0,545.5,0.004891455
8631,973.39,27.2,0,426,0.003782676
8632,493.7,20.6,0,463,0.003103527
8633,19.7,29,0,432,0.004113646
8634,19.65,5424.245,0,439.5,0.004135684
8635,20.89,24.29,0,443,0.003706077
8636,22.1,27.2,0,580,0.004474738
8637,21.79,21.53,468,897,0.003470005
8638,19.29,31.39,0,433,0.004342159
8639,449.39,19.29,0,497,0.002849966
8640,21.79,19.05,555.5,629.75,0.00306833
8641,22.29,27.39,0,621.5,0.004559056
8642,19.84,19,0,442.5,0.00271258
8643,20.4725,21.625,0,442.5,0.003213128
8644,21,5245.5,411,541,0.003609319
8645,21.6,23.39333333,0,754.6666667,0.003728313
8646,19.79,19.39,0,441.5,0.002759896
8647,21,19.79,0,474.25,0.003036726
8648,20.2,6352.9,0,445,0.004819147
8649,19.46333333,27.56666667,0,447,0.003851625
8650,20,18.79,0,436,0.002709321
8651,23.075,16.9725,243.75,442.75,0.002955306
8652,20.245,18.55,0,432,0.002715606
8653,20.5,19.29,0,501,0.002869474
8654,19.445,26.745,0,464.5,0.003731848
8655,19.39,31.29,0,436,0.004355451
8656,20.815,19.9725,7,438.5,0.003030019
8657,21.39,19.5,485.25,663.25,0.003064852
8658,20.89,24.89,0,431,0.003798181
8659,22.1,38.8725,433,1997.5,0.006414814
8660,20.29,33.09,0,453,0.004874453
8661,20.29,33.09,0,450,0.004874453
8662,21.7,20.39,481.5,788,0.003267184
8663,19.39,31.29,0,431,0.004355451
8664,22.2,5398.29,0,608.5,0.004517288
8665,21.32333333,4659.926667,428.3333333,654.6666667,0.003749364
8666,20.1,21,0,444.5,0.003048442
8667,20.245,20.55,0,440,0.003009811
8668,21.85666667,18.16666667,311.3333333,462,0.002937377
8669,857.29,31.445,0,438.5,0.00434982
8670,19.245,30.525,19.75,428.25,0.004209794
8671,21.2,25.5,0,464.5,0.003967171
8672,19.7,19.39,0,444,0.002744454
8673,19.89,26.1,0,438.5,0.003743971
8674,901.1666667,21,0,439,0.003061105
8675,610.5,34.0675,489,1235.5,0.005410888
8676,19.56666667,30.16666667,0,442.6666667,0.00424473
8677,19.5,26.89,0,452,0.003765138
8678,19.6,29.7,0,437,0.004187347
8679,20.39,21.89,0,437.6666667,0.003236097
8680,20.1,33.09,0,449,0.004817065
8681,21.7,18.39,51,441.5,0.002945197
8682,20.63333333,19.39,0,519.3333333,0.002908347
8683,21.29,25.2,0,453.5,0.003942048
8684,20.29,20.55,0,441,0.003018235
8685,20.5,33.2,0,594.5,0.004955134
8686,22.42666667,27,744,1098.333333,0.004531459
8687,20.2,8774.5,0,434,0.002700696
8688,21,19.675,24,436,0.003018994
8689,20.89,23.1,0,452,0.003523482
8690,22.6,27.42666667,0,658,0.004652699
8691,22.075,5644.9725,426,839,0.003934372
8692,19.34,3820.89,0,462.5,0.003727616
8693,20.26,18.63333333,0,433.3333333,0.002730401
8694,22.2,26.945,438,847.5,0.004459771
8695,22.365,8963.6,116,442,0.002935286
8696,21.39,25.7,0,480,0.004045656
8697,22.16666667,20.46333333,543.6666667,799.6666667,0.003374239
8698,22.39,28.39,532,1054,0.004755836
8699,20.79,31.99333333,441,1159.333333,0.004860422
8700,740.5,27.7,0,445.6666667,0.003879261
8701,19.5,27.7,0,455.5,0.003879261
8702,19.42666667,30.86,0,441,0.004305063
8703,21,24.6,0,441,0.003779293
8704,19.82333333,26.53333333,38.33333333,420.6666667,0.003790711
8705,977.29,17.84,353,453.5,0.002961892
8706,22.125,24.2675,433,878.5,0.003995333
8707,21.39,33.3725,469.25,1164,0.00526367
8708,19.79,,0,439,0.002745599
8709,19.89,18.89,0,436.3333333,0.002705218
8710,19.79,27.79,0,438,0.003963136
8711,558.5,27.15,481.5,1068.25,0.004577324
8712,19.34,26.15,0,469,0.003624436
8713,21.2,19.29,0,484.5,0.002996394
8714,22.1,21.2,481.5,863,0.003482138
8715,21.5,34.45,464.5,1401,0.005472174
8716,740.9725,20.7675,438,733.25,0.003182078
8717,675.025,26.125,454,1010.5,0.004276929
8718,21.5,20.84,528.5,832.5,0.003298842
8719,20.13333333,19.2,143.3333333,456.3333333,0.002791755
8720,21.89,37.0675,444,1707.5,0.006035446
8721,20.29,33,0,465,0.004861092
8722,20,26.2675,46,423.75,0.003794075
8723,20.2225,21.2225,0,445,0.003104455
8724,20.39,26.245,100.25,419.75,0.003883937
8725,20.89,23.5,0,448,0.003584847
8726,19.5,27.29,0,465,0.00382149
8727,19.1,31,22.5,432,0.004237014
8728,19.29,31.7,0,436.3333333,0.004385344
8729,20.1,33,0,449,0.004803862
8730,19.89,18.89,0,440,0.002705218
8731,19.1,31.29,0,436,0.004276923
8732,22.1,39.045,433,2019.25,0.006443575
8733,20.13333333,3311.09,0,445.3333333,0.004827089
8734,19.79,19,0,435,0.002704143
8735,22.625,4852.4975,536.25,1041,0.004500811
8736,20.29,32.9,0,458,0.004846247
8737,22.85666667,4842.6,334,455.6666667,0.003024658
8738,21.125,19.5,19,439,0.00301519
8739,21.7,20.6,469,824,0.003301012
8740,22.1,37.79,209.5,1788.5,0.006234387
8741,23,27.2,0,681.5,0.004728078
8742,19.39,30.89,0,435.3333333,0.004299388
8743,21.2,25.365,0,465.75,0.003946035
8744,20.6,20.79,0,457,0.003112953
8745,20,18.7,0,436,0.002696288
8746,20.7,35.29,0,1031.5,0.005335658
8747,21.2,25.29,0,463.25,0.003934293
8748,21.2,25.2,0,458.6666667,0.003920204
8749,22,37.62666667,439,1817,0.006169066
8750,875.2,27.1,444,1126.5,0.004485611
8751,21.2,36.245,0,1355,0.005654023
8752,22.29,27.34,0,611,0.004550673
8753,21.89,21.39,469,884.25,0.003468552
8754,19.39,27.39,0,430.5,0.003809261
8755,19.39,26.6,0,470.5,0.003698739
8756,20,18.7,0,437.6666667,0.002696288
8757,19.245,31.65,0,429,0.004366035
8758,21.445,2499.815,37,440,0.002966705
8759,399,3217.89,0,444,0.003824119
8760,19.35666667,31.5,0,434,0.004375736
8761,19.5,26.1,0,467,0.003653872
8762,20.39,32.9,0,505.5,0.004876516
8763,22.7,26.89,545.75,1104.75,0.004588962
8764,22.2675,28.025,429,959.75,0.004659112
8765,19.39,30.945,0,432,0.004307096
8766,20.39,18.7,0,423,0.002762411
8767,19.39,30.84,0,441.5,0.004292381
8768,19.6,26.79,0,476,0.003774582
8769,23.15,27.2675,429.5,714,0.004783441
8770,21.5,4934.1,0,501,0.004137006
8771,20.245,32.845,0,459,0.004824538
8772,19.42666667,27.16666667,20.66666667,427,0.003786695
8773,19.79,19.29,0,435.5,0.002745599
8774,21.7,20.5,479,831,0.003284903
8775,19.245,30.55,19.75,433,0.004213265
8776,23.075,16.865,248.25,452.5,0.002936499
8777,19.79,19.2,0,443,0.002732733
8778,528.5,18.5,283.3333333,464,0.002926692
8779,21,23.56666667,411,548.5,0.003619618
8780,20.4725,30.9175,433,921.5,0.004604064
8781,21.315,21.29,460,841,0.003332265
8782,20.29,18.7,0,434,0.002745321
8783,19.7,27.79,0,439,0.00394092
8784,19.29,31.5,0,435.5,0.004357482
8785,19.5,26.89,0,455.3333333,0.003765138
8786,20.2,19.1,0,453,0.002788679
8787,20.2,3581.29,0,446,0.003110027
8788,20.39,26.2,59,424,0.003877236
8789,644.29,18.6,0,432.5,0.002730576
8790,19.5,27,0,474.5,0.003780633
8791,20.79,22.89,0,454,0.003469731
8792,20,25.5,0,440,0.003682561
8793,20.2,32.9,0,451,0.004819147
8794,21.1,19.5,0,498,0.003010542
8795,20.89,36,0,1204,0.005508567
8796,22.075,26.2675,454,1023.25,0.004313641
8797,20.5,19.65,0,431.5,0.002923278
8798,19.5,30.1,0,437.3333333,0.00421765
8799,22.245,25.15,433,986,0.00417218
8800,21.29,25.2,0,463,0.003942048
8801,19.79,19.29,0,438.6666667,0.002745599
8802,21.5,18.5,283.3333333,464,0.002926692
8803,20.5,33.9,0,723,0.005060459
8804,19.2,31.6,0,437.5,0.004346797
8805,22.445,17.65,353,458,0.002958087
8806,19.245,31.15,14,436.75,0.004296585
8807,21.025,35.95,433,763,0.00554711
8808,21.5,26.1,0,493.75,0.004137006
8809,23.1,27.1,419,691,0.004739371
8810,20.1,26.29,35.25,422,0.003821076
8811,19.53333333,26.89,31,430,0.003772996
8812,405.29,32.9,0,469,0.004846247
8813,20.5,33.79,0,716.5,0.005043906
8814,22.2,24.7,433,933.5,0.004085752
8815,19.5,27.2,0,453,0.00380881
8816,19.2,31.7,0,431,0.004360649
8817,20.245,18.55,0,439,0.002715606
8818,20.39,18.7,0,431,0.002762411
8819,21.16666667,25.35666667,0,450.3333333,0.003936616
8820,19.79,19.16666667,0,440.25,0.002727968
8821,20.39,18.7,0,433,0.002762411
8822,20.39,33,0,543,0.004891455
8823,19.6,29.5,0,440,0.004158961
8824,21.7,19.34,541.5,640,0.003098099
8825,22.89,26,564,997.75,0.004487759
8826,19.79,19.29,0,439,0.002745599
8827,21.76,19.06666667,557.6666667,626.6666667,0.003065375
8828,19.65,19.34,0,444.5,0.002728822
8829,769.39,20.79,492.3333333,837.3333333,0.003268669
8830,19.89,18.89,0,436.3333333,0.002705218
8831,21.365,21.3175,454.75,844.5,0.003346891
8832,20.92666667,24,0,447,0.003669885
8833,21.2,19.39,0,474,0.003012003
8834,21,24.89,0,439,0.003824119
8835,449.39,3113.29,0,497,0.002849966
8836,19.39,3807.2,14,422.5,0.003782676
8837,656.79,19.29,0,448,0.002745599
8838,21.5,19.445,516.5,659,0.00307693
8839,579.1,38.79666667,433,2012.333333,0.006402171
8840,21.625,21.315,433,849,0.003400496
8841,21.46333333,24.35666667,455.6666667,787.6666667,0.003850253
8842,19.39,26.7,0,465,0.003712727
8843,19.79,27.29,0,446,0.003891385
8844,19.39,30.89,0,434,0.004299388
8845,19.79,19.29,0,439,0.002745599
8846,20.89,24.29,0,442,0.003706077
8847,19.5,26.7,0,473,0.003738374
8848,19.79,19.29,0,442,0.002745599
8849,21.745,20.7225,476.75,852.5,0.003329942
8850,667.39,26.2,68,425.75,0.003877236
8851,19.5,27.7,0,447.6666667,0.003879261
8852,20.445,33.045,0,550.5,0.004914971
8853,20.89,19.79,436.5,648,0.003016154
8854,23.03333333,17.35666667,308.5,454,0.003014876
8855,19.29,27.6,0,438,0.003814675
8856,19.39,27.39,0,442,0.003809261
8857,20.5,7051.89,0,429.5,0.002809704
8858,19.46333333,26.85666667,0,462.3333333,0.003751825
8859,713.15,33.0425,479,1384.5,0.0051344
8860,20.03333333,25.35666667,0,442,0.003669352
8861,19.7,29.39,0,438,0.004169338
8862,22.5,17.39,117,437,0.002924112
8863,20.6,20.84,0,449.5,0.003120478
8864,21.29,32.975,464,1124.75,0.005168401
8865,21.32333333,20.5,0,703.6666667,0.003209626
8866,20.6,19.6,0,433,0.00293393
8867,20.5,33.79,0,721.5,0.005043906
8868,20.39,18.7,0,433,0.002762411
8869,19.89,18.79,0,438,0.002690836
8870,19.34,26.29,0,466.5,0.003643954
8871,22.1,38.73,447,1981.666667,0.006391057
8872,21.76,20.26,489,800.6666667,0.003258234
8873,19.39,27.2,9.333333333,420.6666667,0.003782676
8874,401.7,18.29,305,460.75,0.002929106
8875,453.79,27.29,0,444,0.003891385
8876,20.05,26.29,55,418.5,0.003809194
8877,19.39,31.1,0,437.5,0.00432882
8878,22,38.6175,438,1949.25,0.006333172
8879,19.39,30.84,0,440,0.004292381
8880,20.29,32.93333333,0,460,0.004851195
8881,20.1,33.09,0,447,0.004817065
8882,22.05,7005.7475,508.5,961.5,0.004221183
8883,20.945,36.09,0,1249.5,0.005541341
8884,452.4725,30.575,34.25,424.75,0.004277294
8885,22.1,20.13333333,567.6666667,767,0.003306005
8886,21.2,19.2,31,435.6666667,0.002982347
8887,22.2,27.1,444,1126.5,0.004485611
8888,20.15,23.6,0,440,0.00343863
8889,21.2,18.6,271,463.3333333,0.002888716
8890,21.125,18.7,253,461.5,0.002890915
8891,19.29,31.55,0,436.5,0.004364447
8892,21.7,20.29,514,803,0.003251077
8893,428.5,27.7,0,447.6666667,0.003879261
8894,21.29,21,444,812.3333333,0.003281574
8895,20.39,6099,0,433,0.003252444
8896,22.65,26.495,630,1034,0.004507267
8897,19.89,19,0,441,0.00272104
8898,19.6,19.5,0,449,0.002742927
8899,19.63333333,19.5,38.33333333,451.3333333,0.002748638
8900,912.29,26.89,0,466,0.003715958
8901,20.6,20.6,0,454,0.003084363
8902,20.1,29.745,405,695.5,0.00432673
8903,20.5,33.09,0,550,0.004938586
8904,19.2,31.13333333,14,438.3333333,0.004282162
8905,19.39,26.89,0,467,0.003739306
8906,22.29,8619.963333,454,801,0.004319939
8907,19.745,19.29,0,443.5,0.002737909
8908,19.79,28.05,0,433.5,0.004000454
8909,21.2,6474.745,454,1108,0.005103563
8910,21.815,35.845,470.75,1498,0.005807617
8911,19.29,30.6,6,437.5,0.004232135
8912,21.5,26,0,493,0.00412105
8913,20.7,22.63333333,0,454.6666667,0.003411542
8914,21.29,25.7,0,475.3333333,0.004020769
8915,19.39,,0,436,0.00432882
8916,647.34,19.7675,51.75,676.25,0.00309755
8917,21,24.89,0,439,0.003824119
8918,19.39,27.39,0,450.5,0.003809261
8919,438.5,33.79,0,721.5,0.005043906
8920,20.2,19,0,447,0.002774013
8921,19.5,26.65,0,459,0.003731331
8922,20.89,23.5,0,448.3333333,0.003584847
8923,21.84,9667.345,0,1682,0.006062353
8924,22.6,17.525,354.25,458.5,0.002964959
8925,21.525,34.2,477.75,1249,0.00544051
8926,545.34,,474.5,1131,0.005184404
8927,19.5,27.2,0,459,0.00380881
8928,610.6,6339.1,28,949.5,0.00442604
8929,20.34,19.29,0,498,0.002841138
8930,19.29,31.6,0,436,0.004371412
8931,19.65,19.445,48,456,0.002743703
8932,20.5,19.2,0,427.5,0.002856025
8933,884.79,19.39,0,442,0.002759896
8934,19.79,26.39,0,435,0.003762275
8935,20.2,33,0,449,0.004833908
8936,19.39,26.7,0,472,0.003712727
8937,515.29,18.79,0,431.5,0.002758593
8938,19.5,26.7,0,463,0.003738374
8939,19.79,,0,444,0.002732733
8940,19.5,27,0,458,0.003780633
8941,953.89,26.39,0,443,0.003785823
8942,22.2,27.075,444,1133.25,0.004481443
8943,921.39,18.6,0,436,0.002747573
8944,555.39,31,0,434,0.004314804
8945,20,3232.7225,288.5,425.75,0.004296562
8946,19.7,19.39,0,447,0.002744454
8947,22.6,17.55,349.75,456,0.002969209
8948,20.1,33,0,442.6666667,0.004803862
8949,21.89,37.5,0,1729.5,0.006106558
8950,962.29,26.22,438,1041.5,0.004362944
8951,20.39,18.6,0,436.5,0.002747573
8952,20.5,18.895,0,434.5,0.002810451
8953,20.2,32.9,0,448,0.004819147
8954,19.39,26.7,0,468,0.003712727
8955,22.945,16.84,180,444.5,0.002909037
8956,19.89,18.89,0,436.5,0.002705218
8957,22.1,26.445,449.5,1040.25,0.004349663
8958,19.39,8842.6,0,434.5,0.003838647
8959,21.15,19.445,0,500,0.003011286
8960,20.29,32.9,0,479,0.004846247
8961,22.2,21.7675,509,915.25,0.003597866
8962,21.7,20,495.25,763,0.00320437
8963,22,27.1,0,565.5,0.004430876
8964,21.7,23.55,0,755,0.003776599
8965,21.2,25.1,0,441,0.00390455
8966,20.29,22.7,0,436,0.003335705
8967,19.39,30.5,62.5,427.25,0.004244736
8968,19.6,26.79,31,423.6666667,0.003774582
8969,21,32.52666667,454,1287.666667,0.005006867
8970,20.2,23,0,432,0.003361172
8971,20.5,19.05,0,429.5,0.002833611
8972,19.2675,31.175,7,429,0.004306131
8973,20.05,18.89,0,443.5,0.002732288
8974,20.29,32.9,0,458.5,0.004846247
8975,19.39,27.6,0,437.6666667,0.003838647
8976,22.2,27.2,0,580,0.004502283
8977,21.29,18.56666667,270.3333333,460.3333333,0.002899555
8978,22.2,27.245,0,584.5,0.004509785
8979,413.4633333,27.26,0,459,0.003808515
8980,22.4175,17.7,342.5,459.5,0.002961528
8981,19.245,30.525,19.75,435.25,0.004209794
8982,20.6,6143.445,0,435.5,0.00291062
8983,,26.2675,33.5,420.5,0.003811846
8984,20.79,22.89,0,452,0.003469731
8985,21.7,37,0,1545.666667,0.005954158
8986,22.39,26.2675,438,1052.75,0.004397765
8987,19.29,30.63333333,17.33333333,441,0.004236777
8988,20.65,9967.975,419,524.5,0.005119268
8989,21.79,27.05,0,531,0.004365912
8990,19.34,27.39,0,424.5,0.003797351
8991,21.5,19.39,514,659.5,0.003068184
8992,302.34,25.7,0,479,0.004033195
8993,20.29,33.03,0,453.3333333,0.004865546
8994,20.1,19,0,441,0.002756827
8995,19.5,27.7,0,448,0.003879261
8996,567.1,17,285,448.25,0.002964618
8997,19.2,31.7,0,431.5,0.004360649
8998,22.39,26.695,444,1054,0.004469852
8999,22.06666667,17.96333333,82.33333333,441.6666667,0.002941977
9000,20.39,18.6,0,436,0.002747573
9001,21.5,36.7,0,1461.5,0.005832925
9002,19.29,31.6,0,437.3333333,0.004371412
9003,19.39,31,0,437,0.004314804
9004,19.34,26.1,0,470.5,0.003617465
9005,22,21.2725,469,874,0.003472754
9006,22.175,26.9175,440.25,1096.75,0.00444836
9007,19.29,31.29,0,436,0.00432823
9008,20.29,32.9,0,460,0.004846247
9009,19.39,30.79,0,439,0.004285374
9010,20.7,26.5,140.5,415,0.003998115
9011,20.7,22.39,0,454.75,0.003374666
9012,20.29,32.9,0,466,0.004846247
9013,21.445,25.745,0,488,0.004066556
9014,20.7,22.5,0,455,0.003391335
9015,19.79,19.29,0,441.5,0.002745599
9016,22,21.2425,474.5,865.25,0.003467829
9017,21.315,20.9175,465.25,824,0.003273655
9018,639.79,27.5,0,441,0.003921519
9019,409.245,30.55,19.75,433,0.004213265
9020,21.7,20.39,494,791,0.003267184
9021,19.2,30.625,7,435.5,0.004211771
